x	y	velocity[m]
3.7019236646033686	2.413453228152477	1.4726684592650956	0.04224448949584747
3.8311288196801865	2.46747986338163	1.4045084094033682	0.04907394359340801
3.9665526114710303	2.5031635141746786	1.3031184606894717	0.058970581359742445
4.106001634505661	2.5157674479885195	1.1887531269560707	0.07225174953183895
4.245210465207565	2.5007965164240282	1.0739527962391755	0.06726366061184468
4.3793316550718675	2.460533104427034	1.113061414240249	0.04986833509712312
4.506512334525693	2.4019211226493216	1.2926975997401573	0.03500314151391316
4.6273203499331625	2.331084302290737	1.5429642548364937	0.02260465383100142
4.743364808494862	2.2526894430049644	1.9200407527298577	0.012667300201867418
4.856526039591683	2.17018862212063	2.4306037240080616	0.004044093777821101
4.968749097837312	2.0864161924190796	2.833917595086299	-0.004378519929127895
5.081939649234213	2.0039580363694824	3.0566061279933696	-0.009824974663208256
5.197137926115294	1.9243258759414736	2.912350610736207	-0.007609464985309888
5.314031571863868	1.8472057541217932	3.248950898603909	-0.0062209737901534395
5.432237114109029	1.7721113934264618	3.5506762639808134	-0.00431245879339932
5.551339246565764	1.69844748099778	3.8267624836258975	-0.0023227540104983737
5.6709154062050136	1.6255554789152455	4.082929990593568	-0.000221474511166963
5.790536304171141	1.552736846574314	4.323025340415331	0.0018903473456228816
5.909771651507338	1.4792889469356645	4.549786159571316	0.003434248699218237
6.028336719973806	1.404763515313208	4.765244968547492	0.0030558510522718536
6.146259016334842	1.3292252900734276	4.970962166339301	0.0027051867389103522
6.263605383395673	1.2527953865904493	5.168165888658799	0.0023696241877643083
6.380441685079905	1.1755880200848168	5.357844872983356	0.002048379358798088
6.496832925710116	1.0977113320143843	5.540808816594946	0.0017368909466226672
6.612843913468243	1.019269307498158	5.7177310809828645	0.0014359239705443443
6.728538156312773	0.940360875110752	5.889178890392647	0.0011037165347255555
6.843990634217603	0.8610991177392755	6.05563544364869	0.000604757017099388
6.959309759578712	0.7816434698991941	6.089508456771433	5.098703774776436e-05
7.07461735236217	0.7021710875326619	6.019716911495189	-0.0004937341255107501
7.190034809900105	0.6228583429881702	5.949096891074807	-0.0010449538636612824
7.305683941682837	0.5438838083416098	5.877618046186761	-0.0015905385007769922
7.421683609373737	0.46542502605794667	5.80524812912316	-0.0021578416761229317
7.538155538333767	0.38766910639959207	5.731952798568925	-0.002603392303607159
7.655184726009894	0.31075450104763114	5.657695485227586	-0.002394178672046918
